Fecha,Estacion,NombreEstacion,Latitud,Longitud,pH,OD,Turbidez,Conductividad,Nitratos,DBO5,Fosfatos,Arsenico,Precipitacion_mm,Temperatura_Aire_C,ICA,Categoria_ICA
2023-04-29,CH-03,Puente Grau,-16.3984,-71.5373,7.61,8.14,7.7,509.7,2.04,1.2,0.315,0.0039,8.9,15.2,84,Buena
2023-04-29,CH-07,Uchumayo,-16.504,-71.65,6.9,5.72,15.7,834.4,6.73,3.75,0.569,0.0073,14.5,19.4,60,Regular
2023-04-30,CH-05,Tingo,-16.4305,-71.555,7.41,6.32,9.1,618.5,3.84,4.05,0.439,0.0066,9.8,11.4,73,Buena
2023-04-30,CH-04,Puente Bolognesi,-16.4018,-71.534,7.45,7.38,10.2,522.5,4.14,4.04,0.327,0.005,0.0,13.1,71,Buena
2023-04-30,CH-08,Vitor,-16.56,-71.78,6.95,5.88,15.1,955.0,7.65,6.55,0.644,0.0082,25.4,16.6,53,Regular
2023-04-30,CH-03,Puente Grau,-16.3984,-71.5373,7.83,7.99,7.9,470.5,2.3,3.16,0.228,0.0041,6.3,18.3,80,Buena
2023-04-30,CH-01,Charcani,-16.357,-71.546,7.61,9.2,0.7,273.4,0.17,0.5,0.114,0.0027,0.0,17.2,98,Excelente
2023-04-30,CH-05,Tingo,-16.4305,-71.555,7.67,7.78,9.5,702.4,4.53,3.8,0.332,0.0054,5.2,10.6,72,Buena
2023-05-01,CH-02,Chilina,-16.3815,-71.5295,7.65,8.5,5.5,467.8,1.64,0.5,0.065,0.0043,0.0,19.2,89,Buena
2023-05-01,CH-07,Uchumayo,-16.504,-71.65,7.34,5.77,16.7,847.8,6.28,4.66,0.641,0.0067,0.0,14.2,58,Regular
2023-05-01,CH-01,Charcani,-16.357,-71.546,7.78,8.67,0.5,240.9,0.58,1.88,0.125,0.0025,5.5,12.4,94,Excelente
2023-05-01,CH-05,Tingo,-16.4305,-71.555,7.51,6.43,7.5,634.3,4.58,5.59,0.381,0.0051,16.0,19.0,71,Buena
2023-05-01,CH-02,Chilina,-16.3815,-71.5295,7.24,7.44,2.8,369.3,1.14,1.73,0.204,0.0037,15.1,17.2,91,Excelente
2023-05-01,CH-06,Tiabaya,-16.468,-71.584,7.64,6.84,7.6,774.9,5.75,4.26,0.46,0.0064,11.9,16.0,71,Buena
2023-05-01,CH-03,Puente Grau,-16.3984,-71.5373,7.74,7.88,5.7,435.9,2.78,2.94,0.249,0.0033,0.0,14.8,82,Buena
2023-05-03,CH-04,Puente Bolognesi,-16.4018,-71.534,7.7,6.94,7.2,634.7,3.66,3.62,0.334,0.0047,13.5,16.2,77,Buena
2023-05-04,CH-08,Vitor,-16.56,-71.78,7.31,5.97,16.2,938.4,7.75,6.08,0.592,0.0058,9.5,17.7,53,Regular
2023-05-05,CH-05,Tingo,-16.4305,-71.555,7.31,6.56,11.4,618.7,4.83,2.99,0.469,0.0048,0.5,13.9,71,Buena
2023-05-05,CH-04,Puente Bolognesi,-16.4018,-71.534,7.52,7.25,10.7,514.9,3.94,3.13,0.276,0.0043,0.0,13.4,73,Buena
2023-05-06,CH-05,Tingo,-16.4305,-71.555,7.2,7.89,9.8,681.2,3.94,3.65,0.465,0.0035,1.5,13.8,73,Buena
2023-05-06,CH-06,Tiabaya,-16.468,-71.584,7.57,6.91,12.5,732.1,5.04,5.38,0.412,0.0046,16.4,16.4,64,Regular
2023-05-06,CH-08,Vitor,-16.56,-71.78,7.35,5.27,10.6,894.4,6.98,5.36,0.651,0.0067,10.0,14.9,63,Regular
2023-05-07,CH-04,Puente Bolognesi,-16.4018,-71.534,7.28,6.89,5.4,537.2,2.96,2.58,0.289,0.0056,20.5,15.9,82,Buena
2023-05-07,CH-02,Chilina,-16.3815,-71.5295,7.42,8.06,6.7,380.1,1.0,2.02,0.085,0.0025,14.0,19.8,86,Buena
2023-05-07,CH-06,Tiabaya,-16.468,-71.584,7.43,6.34,10.9,783.2,5.42,5.09,0.431,0.004,8.3,13.2,66,Regular
2023-05-08,CH-05,Tingo,-16.4305,-71.555,7.38,6.57,9.6,597.3,5.07,3.11,0.374,0.0051,0.0,15.8,72,Buena
2023-05-08,CH-04,Puente Bolognesi,-16.4018,-71.534,7.73,6.88,5.1,578.4,2.81,2.38,0.274,0.0047,10.9,16.1,84,Buena
2023-05-08,CH-07,Uchumayo,-16.504,-71.65,7.47,5.95,10.4,869.1,6.84,5.1,0.647,0.0083,9.6,13.7,64,Regular
2023-05-09,CH-02,Chilina,-16.3815,-71.5295,7.85,8.95,4.3,357.2,1.6,0.77,0.067,0.0027,0.2,10.7,90,Buena
2023-05-09,CH-07,Uchumayo,-16.504,-71.65,7.36,5.91,16.2,810.2,6.08,5.0,0.615,0.0065,12.6,12.5,58,Regular
2023-05-09,CH-03,Puente Grau,-16.3984,-71.5373,7.78,7.56,6.1,491.0,2.73,3.23,0.22,0.0027,9.9,17.5,81,Buena
2023-05-10,CH-06,Tiabaya,-16.468,-71.584,7.22,7.4,7.3,750.7,5.76,5.01,0.441,0.0063,18.3,16.4,70,Regular
2023-05-10,CH-01,Charcani,-16.357,-71.546,8.1,9.08,4.7,288.5,0.7,1.26,0.022,0.0012,14.0,15.2,90,Buena
2023-05-10,CH-01,Charcani,-16.357,-71.546,7.63,9.32,2.6,273.9,0.49,0.64,0.083,0.0006,20.0,15.1,95,Excelente
2023-05-10,CH-01,Charcani,-16.357,-71.546,7.65,8.0,0.9,287.8,0.74,0.94,0.12,0.0011,11.5,11.3,96,Excelente
2023-05-10,CH-03,Puente Grau,-16.3984,-71.5373,7.21,8.38,4.0,474.9,2.48,2.23,0.311,0.0056,16.6,12.6,86,Buena
2023-05-10,CH-06,Tiabaya,-16.468,-71.584,7.27,6.5,12.6,786.1,5.35,4.64,0.534,0.0082,0.0,10.1,65,Regular
2023-05-11,CH-07,Uchumayo,-16.504,-71.65,7.16,6.45,12.2,859.2,6.56,5.17,0.496,0.0069,6.9,14.9,62,Regular
2023-05-12,CH-06,Tiabaya,-16.468,-71.584,7.55,6.36,7.1,750.2,5.36,5.9,0.448,0.0061,27.0,16.3,69,Regular
2023-05-12,CH-06,Tiabaya,-16.468,-71.584,7.5,6.34,9.9,782.3,5.18,4.15,0.423,0.0069,10.4,15.0,69,Regular
2023-05-12,CH-07,Uchumayo,-16.504,-71.65,7.32,5.87,13.8,868.3,6.25,4.48,0.516,0.0054,19.8,12.9,62,Regular
2023-05-12,CH-07,Uchumayo,-16.504,-71.65,7.26,5.81,10.0,817.5,6.3,5.74,0.582,0.0071,2.1,15.2,64,Regular
2023-05-13,CH-04,Puente Bolognesi,-16.4018,-71.534,7.6,7.99,4.8,532.7,2.87,3.62,0.3,0.005,8.2,9.0,81,Buena
2023-05-13,CH-06,Tiabaya,-16.468,-71.584,7.35,6.6,13.9,687.9,5.4,4.53,0.475,0.0047,23.1,12.5,63,Regular
2023-05-14,CH-06,Tiabaya,-16.468,-71.584,7.48,6.36,5.9,737.7,5.59,4.85,0.536,0.0054,0.0,13.6,72,Buena
2023-05-15,CH-03,Puente Grau,-16.3984,-71.5373,7.57,7.3,4.7,509.1,1.77,3.59,0.272,0.0038,0.0,17.3,84,Buena
2023-05-15,CH-07,Uchumayo,-16.504,-71.65,7.29,5.57,10.0,850.3,6.9,5.69,0.589,0.0072,1.3,13.9,63,Regular
2023-05-16,CH-01,Charcani,-16.357,-71.546,7.63,9.09,5.5,348.5,1.36,2.05,0.01,0.0007,2.5,12.5,87,Buena
2023-05-16,CH-08,Vitor,-16.56,-71.78,7.4,5.59,10.4,942.4,6.78,5.98,0.672,0.0086,0.0,12.3,62,Regular
2023-05-17,CH-03,Puente Grau,-16.3984,-71.5373,7.71,7.43,10.3,474.0,2.7,1.67,0.172,0.0039,0.0,13.6,79,Buena
2023-05-18,CH-03,Puente Grau,-16.3984,-71.5373,7.73,8.22,6.6,433.3,2.23,2.9,0.269,0.0044,12.4,16.7,82,Buena
2023-05-18,CH-04,Puente Bolognesi,-16.4018,-71.534,7.58,7.21,5.2,581.4,2.85,2.6,0.296,0.0036,0.0,14.3,83,Buena
2023-05-19,CH-05,Tingo,-16.4305,-71.555,7.34,7.0,12.4,610.3,5.0,2.37,0.372,0.0051,6.7,16.5,70,Regular
2023-05-19,CH-03,Puente Grau,-16.3984,-71.5373,7.85,7.54,2.3,447.2,2.35,2.5,0.222,0.0037,1.3,16.7,88,Buena
2023-05-19,CH-01,Charcani,-16.357,-71.546,7.89,8.09,5.9,256.8,0.65,1.22,0.121,0.0023,0.0,13.5,89,Buena
2023-05-21,CH-03,Puente Grau,-16.3984,-71.5373,7.74,8.11,10.6,486.2,2.34,3.43,0.226,0.0027,5.4,16.9,76,Buena
2023-05-21,CH-05,Tingo,-16.4305,-71.555,7.6,7.26,12.3,660.5,4.47,4.8,0.411,0.0055,8.9,13.8,67,Regular
2023-05-21,CH-03,Puente Grau,-16.3984,-71.5373,7.57,7.62,5.9,419.0,2.22,2.11,0.187,0.0027,0.0,15.7,84,Buena
2023-05-21,CH-07,Uchumayo,-16.504,-71.65,7.4,6.19,15.0,855.6,5.78,5.36,0.643,0.0058,0.0,14.8,60,Regular
2023-05-22,CH-02,Chilina,-16.3815,-71.5295,8.02,8.27,5.1,465.4,1.45,1.73,0.107,0.0041,0.0,13.3,88,Buena
2023-05-22,CH-08,Vitor,-16.56,-71.78,7.26,5.88,11.5,921.0,7.14,5.91,0.659,0.0065,3.7,12.1,60,Regular
2023-05-22,CH-07,Uchumayo,-16.504,-71.65,7.44,6.89,11.1,828.5,5.9,5.09,0.486,0.0066,0.0,13.2,65,Regular
2023-05-24,CH-02,Chilina,-16.3815,-71.5295,7.55,8.32,7.3,371.6,1.41,2.5,0.169,0.0041,1.4,18.1,83,Buena
2023-05-24,CH-08,Vitor,-16.56,-71.78,7.68,5.69,12.6,927.1,8.15,5.45,0.587,0.0087,8.4,20.1,58,Regular
2023-05-24,CH-05,Tingo,-16.4305,-71.555,7.45,6.65,10.9,605.5,4.45,5.14,0.38,0.0041,0.0,14.4,68,Regular
2023-05-24,CH-08,Vitor,-16.56,-71.78,6.9,5.85,13.5,948.7,7.41,5.24,0.561,0.0071,0.0,15.0,58,Regular
2023-05-24,CH-03,Puente Grau,-16.3984,-71.5373,7.89,7.19,7.0,459.4,2.95,2.58,0.233,0.0028,0.0,13.3,81,Buena
2023-05-24,CH-06,Tiabaya,-16.468,-71.584,7.31,6.52,11.5,733.1,5.24,4.7,0.506,0.0065,24.2,16.0,66,Regular
2023-05-25,CH-08,Vitor,-16.56,-71.78,7.23,5.55,14.4,938.4,7.5,5.43,0.611,0.009,1.5,11.9,57,Regular
2023-05-26,CH-04,Puente Bolognesi,-16.4018,-71.534,7.45,8.55,12.9,572.8,3.55,2.88,0.308,0.0051,0.0,17.3,72,Buena
2023-05-26,CH-06,Tiabaya,-16.468,-71.584,7.16,6.19,8.2,792.3,5.86,4.9,0.501,0.0056,3.3,14.3,69,Regular
2023-05-27,CH-05,Tingo,-16.4305,-71.555,7.31,6.91,10.0,575.2,4.73,5.0,0.436,0.0051,0.0,9.8,69,Regular
2023-05-27,CH-07,Uchumayo,-16.504,-71.65,7.41,5.67,16.9,896.5,6.49,5.58,0.556,0.0067,0.0,14.5,56,Regular
2023-05-27,CH-03,Puente Grau,-16.3984,-71.5373,7.87,7.52,2.9,517.5,2.12,3.22,0.175,0.0036,17.3,16.7,86,Buena
2023-05-28,CH-08,Vitor,-16.56,-71.78,7.07,6.21,11.1,920.0,7.84,4.92,0.684,0.0061,9.8,20.4,61,Regular
2023-05-28,CH-07,Uchumayo,-16.504,-71.65,7.16,5.27,13.7,825.1,6.72,4.72,0.542,0.0076,0.0,18.6,61,Regular
2023-05-29,CH-03,Puente Grau,-16.3984,-71.5373,7.82,7.87,8.1,406.3,2.53,2.73,0.161,0.0021,35.8,20.7,80,Buena
2023-05-29,CH-01,Charcani,-16.357,-71.546,7.77,8.3,5.4,300.7,0.14,0.55,0.036,0.0022,15.3,10.8,92,Excelente
2023-05-29,CH-06,Tiabaya,-16.468,-71.584,7.14,6.77,12.4,787.1,5.38,4.58,0.477,0.0048,22.6,15.3,65,Regular
2023-05-30,CH-02,Chilina,-16.3815,-71.5295,7.57,8.83,8.2,416.3,1.2,1.56,0.206,0.0029,6.8,12.8,85,Buena
2023-05-30,CH-08,Vitor,-16.56,-71.78,7.53,5.02,12.3,958.0,7.17,5.78,0.637,0.0084,0.0,14.8,59,Regular
2023-05-30,CH-01,Charcani,-16.357,-71.546,7.41,8.5,2.7,305.3,0.05,0.77,0.051,0.0025,4.6,13.8,95,Excelente
2023-05-30,CH-08,Vitor,-16.56,-71.78,7.38,5.1,12.5,972.1,7.95,5.41,0.63,0.0078,17.5,19.0,58,Regular
2023-05-31,CH-04,Puente Bolognesi,-16.4018,-71.534,7.55,8.16,6.9,554.3,3.64,2.77,0.266,0.0044,4.8,17.8,79,Buena
2023-05-31,CH-08,Vitor,-16.56,-71.78,7.53,5.44,14.0,951.9,7.33,5.48,0.704,0.0079,12.3,18.0,58,Regular
2023-05-31,CH-08,Vitor,-16.56,-71.78,7.29,5.07,14.2,918.5,8.06,7.25,0.694,0.0074,0.0,12.0,52,Regular
2023-05-31,CH-07,Uchumayo,-16.504,-71.65,7.26,6.05,8.2,801.8,5.93,4.96,0.522,0.0063,8.2,10.9,68,Regular
2023-06-01,CH-07,Uchumayo,-16.504,-71.65,7.37,6.58,10.6,821.2,6.55,3.99,0.633,0.0062,2.9,13.8,66,Regular
2023-06-01,CH-03,Puente Grau,-16.3984,-71.5373,7.74,7.79,7.8,453.1,2.14,2.59,0.163,0.0041,8.4,9.9,81,Buena
2023-06-01,CH-04,Puente Bolognesi,-16.4018,-71.534,7.66,7.83,12.5,568.8,3.86,3.76,0.325,0.005,0.0,16.1,70,Regular
2023-06-02,CH-07,Uchumayo,-16.504,-71.65,7.44,6.09,10.7,791.2,5.89,5.74,0.553,0.0067,4.2,13.6,64,Regular
2023-06-02,CH-03,Puente Grau,-16.3984,-71.5373,7.47,7.36,5.5,448.4,2.21,3.7,0.194,0.0036,1.4,18.9,82,Buena
2023-06-03,CH-01,Charcani,-16.357,-71.546,7.86,8.71,3.6,314.2,0.82,1.04,0.088,0.001,0.0,12.6,92,Excelente
2023-06-03,CH-01,Charcani,-16.357,-71.546,7.94,9.65,4.8,281.5,0.05,0.5,0.097,0.003,3.1,10.7,93,Excelente
2023-06-03,CH-04,Puente Bolognesi,-16.4018,-71.534,7.46,7.72,7.0,565.9,3.37,3.66,0.33,0.0039,11.6,10.1,78,Buena
2023-06-04,CH-08,Vitor,-16.56,-71.78,7.34,5.71,13.4,863.9,8.63,6.13,0.673,0.0064,8.3,20.6,54,Regular
2023-06-04,CH-03,Puente Grau,-16.3984,-71.5373,7.75,8.08,9.3,446.5,2.41,1.57,0.2,0.0038,0.0,15.9,81,Buena
2023-06-05,CH-07,Uchumayo,-16.504,-71.65,7.35,5.47,13.3,778.1,6.72,4.77,0.592,0.0074,0.0,19.9,61,Regular
2023-06-05,CH-06,Tiabaya,-16.468,-71.584,7.53,7.22,17.2,741.2,5.45,5.51,0.478,0.0048,0.0,17.5,57,Regular
2023-06-06,CH-04,Puente Bolognesi,-16.4018,-71.534,7.58,6.87,8.8,569.4,3.66,3.03,0.372,0.0049,7.1,11.6,76,Buena
2023-06-06,CH-04,Puente Bolognesi,-16.4018,-71.534,7.88,7.44,6.7,490.2,3.57,3.38,0.306,0.004,0.0,12.4,78,Buena
2023-06-07,CH-06,Tiabaya,-16.468,-71.584,7.33,6.88,11.0,764.5,5.45,4.88,0.518,0.005,18.3,11.8,66,Regular
2023-06-07,CH-07,Uchumayo,-16.504,-71.65,6.95,5.67,10.0,877.4,6.71,5.26,0.595,0.0061,0.0,14.7,64,Regular
2023-06-07,CH-03,Puente Grau,-16.3984,-71.5373,7.59,7.46,0.5,463.1,3.13,3.11,0.255,0.004,0.0,16.8,87,Buena
2023-06-07,CH-07,Uchumayo,-16.504,-71.65,7.21,6.51,13.7,810.8,6.74,5.51,0.583,0.0071,8.2,14.4,59,Regular
2023-06-07,CH-06,Tiabaya,-16.468,-71.584,7.75,6.13,13.7,740.2,5.56,4.05,0.546,0.006,2.1,19.0,64,Regular
2023-06-07,CH-03,Puente Grau,-16.3984,-71.5373,7.68,7.72,8.8,474.5,2.65,2.29,0.131,0.0036,13.7,11.5,80,Buena
2023-06-07,CH-06,Tiabaya,-16.468,-71.584,7.1,6.09,11.3,777.8,5.07,3.77,0.491,0.0065,0.0,16.6,69,Regular
2023-06-08,CH-07,Uchumayo,-16.504,-71.65,7.29,7.15,13.8,873.4,6.49,5.68,0.594,0.0059,4.5,13.9,59,Regular
2023-06-08,CH-05,Tingo,-16.4305,-71.555,7.67,6.88,12.4,636.5,4.55,3.48,0.422,0.0054,9.7,13.1,69,Regular
2023-06-08,CH-03,Puente Grau,-16.3984,-71.5373,7.48,8.21,4.1,430.3,3.08,1.52,0.324,0.0031,0.0,15.2,86,Buena
2023-06-08,CH-01,Charcani,-16.357,-71.546,7.76,8.58,1.0,327.7,0.51,0.81,0.097,0.002,0.0,16.9,96,Excelente
2023-06-09,CH-08,Vitor,-16.56,-71.78,7.53,6.06,16.8,939.2,7.23,4.81,0.59,0.0071,4.3,12.0,56,Regular
2023-06-09,CH-08,Vitor,-16.56,-71.78,7.17,6.48,11.2,905.0,7.77,6.41,0.693,0.0083,0.0,16.9,58,Regular
2023-06-09,CH-04,Puente Bolognesi,-16.4018,-71.534,7.59,7.34,4.4,564.2,3.36,2.84,0.308,0.005,0.0,18.1,82,Buena
2023-06-09,CH-06,Tiabaya,-16.468,-71.584,7.32,6.19,10.8,740.7,4.62,5.05,0.417,0.0062,11.2,15.3,68,Regular
2023-06-10,CH-08,Vitor,-16.56,-71.78,7.12,5.6,12.3,926.4,8.11,5.72,0.589,0.0078,5.8,10.6,58,Regular
2023-06-10,CH-03,Puente Grau,-16.3984,-71.5373,7.35,7.49,9.4,402.7,1.64,1.62,0.22,0.0047,0.0,13.4,82,Buena
2023-06-11,CH-08,Vitor,-16.56,-71.78,7.15,5.82,16.3,943.9,7.76,6.34,0.621,0.0078,15.3,14.1,52,Regular
2023-06-11,CH-08,Vitor,-16.56,-71.78,7.0,5.25,8.9,965.1,7.57,6.27,0.607,0.0086,0.0,14.1,62,Regular
2023-06-11,CH-05,Tingo,-16.4305,-71.555,7.12,6.19,12.6,639.4,4.26,2.77,0.453,0.0053,0.0,12.5,71,Buena
2023-06-11,CH-01,Charcani,-16.357,-71.546,7.86,8.07,3.7,325.1,1.09,1.21,0.068,0.0009,15.4,13.1,91,Excelente
2023-06-12,CH-02,Chilina,-16.3815,-71.5295,7.91,8.38,4.1,390.8,1.64,1.4,0.015,0.0025,11.9,11.2,89,Buena
2023-06-12,CH-05,Tingo,-16.4305,-71.555,7.6,6.61,14.0,622.7,4.61,4.14,0.44,0.006,20.9,18.1,66,Regular
2023-06-13,CH-03,Puente Grau,-16.3984,-71.5373,7.62,7.86,8.1,423.9,2.06,2.58,0.25,0.0029,14.4,10.4,81,Buena
2023-06-13,CH-01,Charcani,-16.357,-71.546,7.58,8.63,2.8,271.8,0.43,2.04,0.057,0.0022,25.3,13.6,92,Excelente
2023-06-13,CH-07,Uchumayo,-16.504,-71.65,7.44,6.45,11.5,774.6,6.47,5.22,0.629,0.0076,9.9,16.6,63,Regular
2023-06-13,CH-02,Chilina,-16.3815,-71.5295,7.59,8.42,3.7,473.3,1.51,1.6,0.166,0.0016,6.0,23.7,89,Buena
2023-06-13,CH-02,Chilina,-16.3815,-71.5295,7.86,8.35,3.7,424.0,0.95,2.08,0.19,0.0025,0.0,13.5,90,Buena
2023-06-14,CH-05,Tingo,-16.4305,-71.555,7.1,7.12,13.0,680.4,4.59,3.4,0.364,0.0044,7.6,15.2,68,Regular
2023-06-14,CH-04,Puente Bolognesi,-16.4018,-71.534,7.58,7.74,8.2,574.3,3.36,3.52,0.37,0.0043,7.4,15.0,76,Buena
2023-06-15,CH-07,Uchumayo,-16.504,-71.65,7.49,6.06,10.1,859.1,6.82,4.82,0.591,0.005,0.0,15.4,65,Regular
2023-06-15,CH-06,Tiabaya,-16.468,-71.584,7.47,6.37,8.6,755.9,6.15,5.07,0.501,0.0072,16.0,16.5,67,Regular
2023-06-16,CH-05,Tingo,-16.4305,-71.555,7.49,6.6,7.7,655.2,4.21,2.87,0.435,0.004,1.7,13.9,77,Buena
2023-06-16,CH-07,Uchumayo,-16.504,-71.65,7.24,6.02,13.9,886.2,7.59,4.87,0.553,0.0076,0.0,15.8,58,Regular
2023-06-16,CH-02,Chilina,-16.3815,-71.5295,7.66,7.98,5.6,382.4,1.57,1.95,0.166,0.0036,2.4,17.0,86,Buena
2023-06-17,CH-01,Charcani,-16.357,-71.546,8.16,7.89,4.1,285.6,0.05,0.89,0.099,0.0035,20.7,14.6,93,Excelente
2023-06-17,CH-01,Charcani,-16.357,-71.546,7.71,8.85,6.0,316.1,0.05,0.5,0.054,0.0024,6.7,15.2,92,Excelente
2023-06-17,CH-02,Chilina,-16.3815,-71.5295,7.67,8.16,6.3,411.6,1.05,2.73,0.223,0.003,10.3,15.2,85,Buena
2023-06-17,CH-01,Charcani,-16.357,-71.546,7.87,8.94,4.3,247.0,1.04,0.53,0.087,0.0012,0.0,13.5,92,Excelente
2023-06-17,CH-08,Vitor,-16.56,-71.78,7.16,5.13,13.2,902.9,7.94,5.12,0.722,0.0073,8.7,13.4,58,Regular
2023-06-18,CH-03,Puente Grau,-16.3984,-71.5373,7.68,8.1,7.7,499.5,2.73,1.11,0.104,0.0023,3.6,13.4,83,Buena
2023-06-18,CH-02,Chilina,-16.3815,-71.5295,7.7,7.69,7.4,372.2,2.23,2.41,0.127,0.0031,27.4,9.8,82,Buena
2023-06-18,CH-08,Vitor,-16.56,-71.78,7.22,5.18,16.2,943.0,7.55,4.83,0.617,0.007,11.0,12.0,56,Regular
2023-06-18,CH-07,Uchumayo,-16.504,-71.65,7.79,6.37,10.5,856.8,6.28,6.17,0.511,0.0072,0.0,13.9,62,Regular
2023-06-18,CH-03,Puente Grau,-16.3984,-71.5373,7.68,7.59,11.0,491.4,2.69,0.89,0.261,0.0044,0.0,17.0,80,Buena
2023-06-19,CH-01,Charcani,-16.357,-71.546,7.74,8.75,1.4,240.2,1.0,0.5,0.064,0.0012,9.5,18.3,95,Excelente
2023-06-19,CH-06,Tiabaya,-16.468,-71.584,7.39,6.22,11.6,699.2,5.61,4.36,0.567,0.0048,6.0,16.0,66,Regular
2023-06-19,CH-03,Puente Grau,-16.3984,-71.5373,7.52,7.42,9.1,504.2,2.04,2.09,0.314,0.0038,6.7,17.6,81,Buena
2023-06-19,CH-06,Tiabaya,-16.468,-71.584,7.3,7.75,7.8,717.7,5.81,3.82,0.545,0.0056,6.3,15.6,71,Buena
2023-06-20,CH-01,Charcani,-16.357,-71.546,8.1,8.12,5.6,276.3,0.33,1.79,0.134,0.0024,0.0,7.7,89,Buena
2023-06-20,CH-04,Puente Bolognesi,-16.4018,-71.534,7.55,7.48,10.7,559.0,4.35,3.77,0.335,0.0038,17.5,17.7,71,Buena
2023-06-20,CH-01,Charcani,-16.357,-71.546,7.82,9.01,8.2,296.8,0.86,2.41,0.11,0.0018,0.0,17.0,84,Buena
2023-06-20,CH-08,Vitor,-16.56,-71.78,7.09,4.97,16.8,916.1,7.55,6.36,0.69,0.0076,4.6,15.8,52,Regular
2023-06-21,CH-01,Charcani,-16.357,-71.546,7.77,9.99,1.5,281.5,0.61,1.14,0.05,0.0019,11.5,17.0,95,Excelente
2023-06-21,CH-01,Charcani,-16.357,-71.546,7.71,8.87,4.7,307.1,0.3,1.51,0.123,0.002,0.0,14.7,91,Excelente
2023-06-22,CH-01,Charcani,-16.357,-71.546,7.61,7.95,5.3,328.7,0.05,0.79,0.03,0.0024,10.8,10.2,92,Excelente
2023-06-22,CH-01,Charcani,-16.357,-71.546,7.58,9.33,9.2,281.6,0.9,1.58,0.01,0.002,0.0,18.9,84,Buena
2023-06-22,CH-08,Vitor,-16.56,-71.78,7.49,5.87,13.3,888.5,7.41,6.57,0.594,0.0073,9.5,13.8,56,Regular
2023-06-23,CH-04,Puente Bolognesi,-16.4018,-71.534,7.68,7.85,6.7,571.5,2.8,3.7,0.342,0.0041,9.8,15.9,79,Buena
2023-06-23,CH-05,Tingo,-16.4305,-71.555,7.53,7.17,10.6,650.6,4.74,3.97,0.46,0.0058,0.0,17.7,70,Regular
2023-06-23,CH-02,Chilina,-16.3815,-71.5295,7.83,7.69,6.0,403.7,1.41,1.98,0.164,0.0033,2.7,15.3,86,Buena
2023-06-24,CH-02,Chilina,-16.3815,-71.5295,7.91,7.99,4.8,365.5,1.32,2.95,0.208,0.0019,13.0,16.2,86,Buena
2023-06-25,CH-02,Chilina,-16.3815,-71.5295,7.76,8.62,7.0,391.5,1.93,2.45,0.2,0.0022,20.2,14.1,83,Buena
2023-06-25,CH-05,Tingo,-16.4305,-71.555,7.47,7.47,8.8,647.4,3.22,4.14,0.37,0.0055,0.0,15.0,75,Buena
2023-06-25,CH-04,Puente Bolognesi,-16.4018,-71.534,7.68,7.5,5.8,533.2,3.29,2.1,0.333,0.004,0.1,17.7,82,Buena
2023-06-25,CH-01,Charcani,-16.357,-71.546,7.76,8.1,5.4,272.8,0.34,0.86,0.139,0.0007,20.0,14.8,91,Excelente
2023-06-25,CH-07,Uchumayo,-16.504,-71.65,7.49,6.27,17.2,841.2,6.73,5.81,0.584,0.0073,14.1,14.2,54,Regular
2023-06-26,CH-03,Puente Grau,-16.3984,-71.5373,7.48,7.54,7.4,479.2,1.96,1.88,0.269,0.0023,8.5,18.0,83,Buena
2023-06-26,CH-01,Charcani,-16.357,-71.546,7.88,8.76,10.0,297.3,1.16,0.67,0.122,0.002,5.8,10.4,84,Buena
2023-06-27,CH-07,Uchumayo,-16.504,-71.65,7.36,6.12,9.5,861.5,6.58,4.5,0.543,0.0062,0.0,13.9,66,Regular
2023-06-27,CH-07,Uchumayo,-16.504,-71.65,6.99,5.88,13.2,862.7,6.26,5.37,0.581,0.007,19.6,15.0,61,Regular
2023-06-27,CH-04,Puente Bolognesi,-16.4018,-71.534,7.5,7.87,8.5,580.9,3.58,2.49,0.289,0.0037,0.0,8.5,78,Buena
2023-06-28,CH-03,Puente Grau,-16.3984,-71.5373,7.96,8.19,2.7,476.5,2.87,2.4,0.248,0.002,0.0,8.8,86,Buena
2023-06-28,CH-07,Uchumayo,-16.504,-71.65,7.54,6.09,12.6,810.9,7.13,6.53,0.602,0.006,17.6,15.5,58,Regular
2023-06-28,CH-06,Tiabaya,-16.468,-71.584,7.14,6.49,10.4,696.6,5.16,4.56,0.434,0.0065,12.7,13.4,68,Regular
2023-06-28,CH-06,Tiabaya,-16.468,-71.584,7.37,6.2,12.8,790.6,5.0,2.66,0.472,0.0053,3.7,18.7,69,Regular
2023-06-28,CH-01,Charcani,-16.357,-71.546,7.85,8.65,4.9,299.0,0.67,1.31,0.105,0.0008,3.2,18.7,90,Buena
2023-06-29,CH-06,Tiabaya,-16.468,-71.584,7.24,7.35,13.1,772.8,5.74,5.79,0.493,0.0055,22.7,17.6,61,Regular
2023-06-29,CH-02,Chilina,-16.3815,-71.5295,7.53,8.34,8.2,373.3,0.79,1.34,0.089,0.0023,11.2,13.2,86,Buena
2023-06-29,CH-07,Uchumayo,-16.504,-71.65,7.49,5.84,12.0,860.9,6.86,5.65,0.505,0.0075,0.0,11.2,61,Regular
2023-06-30,CH-03,Puente Grau,-16.3984,-71.5373,7.74,8.36,7.0,504.6,2.21,2.75,0.291,0.0047,1.4,18.4,82,Buena
