Fecha,Estacion,pH,OD,Turbidez,Conductividad,Nitratos
2023-12-20,E02,8.05,7.5,7.8,301.2,0.77
2023-12-21,E02,7.68,8.82,15.8,360.9,1.3
2023-12-21,E03,7.55,7.58,14.0,343.1,0.71
2023-12-22,E01,7.93,8.87,10.9,287.9,0.52
2023-12-23,E01,7.79,8.33,17.0,388.1,0.75
2023-12-23,E02,7.84,8.29,13.3,304.8,1.05
2023-12-23,E02,7.66,8.58,15.3,401.7,0.23
2023-12-23,E02,7.66,8.36,10.5,292.2,1.07
2023-12-23,E05,7.29,6.43,15.9,517.1,2.99
2023-12-23,E05,7.61,7.3,17.1,427.5,2.3
2023-12-23,E07,7.33,5.2,18.2,726.0,6.82
2023-12-25,E05,7.13,6.76,13.7,559.3,2.41
2023-12-25,E08,7.0,5.79,19.7,894.5,8.91
2023-12-26,E04,7.6,7.14,15.3,443.2,2.6
2023-12-26,E08,7.1,4.79,20.4,932.8,8.56
2023-12-27,E06,7.77,6.23,20.7,578.0,3.73
2023-12-28,E01,7.8,8.47,12.6,285.6,0.84
2023-12-28,E05,7.22,6.23,14.0,480.6,1.76
2023-12-28,E07,7.04,5.01,12.2,672.2,6.12
2023-12-29,E01,7.59,8.7,11.2,326.0,0.35
2023-12-29,E01,8.09,8.75,11.3,279.6,0.6
2023-12-29,E05,7.39,5.86,16.6,518.7,2.36
2023-12-29,E07,7.15,5.16,17.8,716.7,6.37
2023-12-30,E01,7.69,8.4,10.5,281.2,0.33
2023-12-30,E01,7.9,8.83,13.5,216.9,0.09
2023-12-30,E04,7.31,7.59,11.0,468.8,1.95
2023-12-30,E08,7.08,5.13,21.7,967.7,9.26
2023-12-31,E01,7.75,9.05,8.1,174.7,0.8
2023-12-31,E01,7.8,7.11,9.7,273.2,0.18
2023-12-31,E06,6.85,6.21,11.4,637.8,3.19
2024-01-01,E02,7.42,8.21,8.7,322.1,0.71
2024-01-01,E03,7.72,8.09,14.3,380.5,1.15
2024-01-02,E05,7.39,6.25,16.4,589.1,2.15
2024-01-02,E05,7.28,7.26,17.8,454.0,2.15
2024-01-02,E06,7.91,6.21,15.7,631.7,4.08
2024-01-02,E06,7.56,5.82,18.2,641.5,4.17
2024-01-02,E08,7.07,4.4,14.0,921.9,9.72
2024-01-03,E04,7.59,8.39,18.2,494.3,1.53
2024-01-03,E06,7.62,6.82,17.4,602.8,4.35
2024-01-03,E06,7.77,6.4,21.2,581.0,4.63
2024-01-03,E07,7.42,6.01,19.6,726.2,6.44
2024-01-03,E08,7.13,5.52,14.4,937.2,9.17
2024-01-04,E02,7.75,7.85,13.0,354.8,0.13
2024-01-04,E05,7.47,6.99,14.1,550.7,2.52
2024-01-04,E06,7.32,6.61,17.4,663.3,3.86
2024-01-05,E04,7.83,6.44,22.0,497.4,1.95
2024-01-06,E01,7.72,8.59,15.2,291.5,0.05
2024-01-06,E03,7.48,7.47,14.8,350.1,0.72
2024-01-06,E05,7.31,6.22,18.2,520.8,1.56
2024-01-06,E05,7.25,7.38,15.1,506.6,3.14
2024-01-07,E04,7.67,6.98,10.8,369.8,1.17
2024-01-07,E07,7.34,4.88,18.6,759.9,6.37
2024-01-08,E05,7.6,6.17,14.9,521.2,2.81
2024-01-09,E02,7.62,8.59,11.4,359.9,1.29
2024-01-09,E03,7.7,7.3,11.6,402.4,1.09
2024-01-09,E05,7.34,6.53,14.1,494.5,2.09
2024-01-10,E02,7.44,8.09,7.4,290.5,1.14
2024-01-10,E03,7.62,7.97,11.4,423.9,1.19
2024-01-10,E05,7.49,7.27,12.4,509.6,2.77
2024-01-10,E05,7.22,5.79,19.0,540.6,1.76
2024-01-10,E05,7.64,6.71,15.8,551.1,2.49
2024-01-10,E06,7.28,5.78,17.0,633.0,4.47
2024-01-10,E08,7.18,4.98,18.1,943.3,8.63
2024-01-11,E05,7.42,6.59,13.1,547.1,2.41
2024-01-12,E01,7.75,8.5,13.7,259.4,0.65
2024-01-12,E01,7.98,8.44,8.8,273.2,0.79
2024-01-12,E05,7.33,6.25,15.6,498.7,2.46
2024-01-12,E07,7.29,6.13,23.1,739.8,6.26
2024-01-13,E01,8.01,7.47,9.9,287.2,0.55
2024-01-13,E03,8.03,8.78,17.9,376.5,1.75
2024-01-13,E05,7.48,8.15,20.3,523.1,2.68
2024-01-14,E02,7.76,8.27,13.9,332.4,0.88
2024-01-14,E04,7.42,6.43,9.7,435.8,1.94
2024-01-15,E01,7.88,7.7,11.6,262.0,0.91
2024-01-15,E07,6.68,5.77,18.9,758.8,5.62
2024-01-15,E08,7.25,5.42,16.1,922.6,9.8
2024-01-16,E02,7.7,8.66,14.5,292.0,0.69
2024-01-16,E04,7.61,6.73,15.4,450.8,2.04
2024-01-16,E08,7.14,5.16,17.4,838.9,8.92
2024-01-17,E01,7.5,8.07,9.3,275.8,0.95
2024-01-17,E03,7.68,7.54,14.5,328.5,1.11
2024-01-17,E06,7.43,6.23,17.7,630.1,3.77
2024-01-17,E07,7.35,5.27,15.6,739.4,5.79
2024-01-18,E01,8.25,8.52,10.9,378.9,0.05
2024-01-18,E03,7.77,7.6,16.2,406.9,0.41
2024-01-18,E05,7.4,6.81,16.3,503.9,2.14
2024-01-18,E07,7.03,5.87,17.7,777.6,6.34
2024-01-19,E02,7.78,8.2,13.3,335.3,0.05
2024-01-19,E04,7.35,6.83,8.8,460.7,1.67
2024-01-19,E06,7.16,6.35,14.9,678.1,3.97
2024-01-19,E07,7.5,6.2,22.7,726.2,6.38
2024-01-20,E04,7.45,8.2,14.3,474.8,1.89
2024-01-20,E06,6.97,5.45,19.5,628.9,4.34
2024-01-20,E07,7.15,5.79,13.2,792.1,6.69
2024-01-21,E07,7.4,5.42,18.1,760.0,7.01
2024-01-21,E08,7.02,5.8,18.5,822.2,9.13
2024-01-22,E03,7.49,8.02,15.5,446.1,0.9
2024-01-22,E06,7.27,4.99,14.2,635.1,4.38
2024-01-22,E08,6.84,4.98,17.2,903.4,8.55
2024-01-23,E03,7.33,7.72,11.5,339.7,0.58
2024-01-23,E06,7.49,6.61,15.9,581.8,3.14
2024-01-25,E03,7.74,7.78,21.0,397.3,1.13
2024-01-25,E07,7.2,5.58,16.8,706.8,6.99
2024-01-26,E05,7.28,6.8,14.3,483.0,1.83
2024-01-27,E01,8.02,8.63,17.0,295.5,1.02
2024-01-27,E03,7.48,7.14,19.0,373.3,1.24
2024-01-27,E03,7.58,7.47,18.3,427.5,0.52
2024-01-27,E05,7.1,6.57,20.8,543.2,2.34
2024-01-28,E01,7.75,8.65,15.5,348.6,1.03
2024-01-28,E01,7.76,8.26,11.8,268.3,0.8
2024-01-29,E05,7.66,6.5,17.4,507.0,3.14
2024-01-29,E08,7.27,6.0,16.2,885.4,9.71
2024-01-29,E08,6.82,4.82,19.9,907.8,9.46
2024-01-30,E05,7.49,6.61,14.7,547.1,2.87
2024-01-30,E06,7.18,6.41,20.7,579.7,3.8
2024-01-30,E08,7.22,5.99,18.6,859.7,8.85
2024-01-31,E05,7.16,6.51,15.9,544.4,2.44
2024-02-01,E01,7.58,8.52,17.6,279.3,0.69
2024-02-01,E02,8.0,8.3,12.0,316.9,1.32
2024-02-01,E03,7.96,7.76,11.9,377.2,1.0
2024-02-01,E05,7.49,6.21,20.8,562.8,1.67
2024-02-01,E05,7.3,5.88,13.9,531.5,2.43
2024-02-01,E07,7.37,5.14,12.5,786.8,5.59
2024-02-01,E07,6.96,5.78,21.7,740.2,5.86
2024-02-01,E08,7.01,5.05,18.5,878.8,9.69
2024-02-02,E07,7.21,6.41,17.1,728.7,5.88
2024-02-03,E02,7.48,7.19,16.3,358.4,0.58
2024-02-03,E03,7.72,7.73,14.2,351.8,1.41
2024-02-03,E04,7.24,7.24,19.7,475.7,2.1
2024-02-03,E07,7.01,6.44,19.4,753.9,5.56
2024-02-03,E08,6.88,5.5,16.6,895.4,9.23
2024-02-04,E01,7.81,8.19,15.0,251.9,0.81
2024-02-04,E01,7.69,8.61,11.0,304.5,0.26
2024-02-04,E03,7.67,7.97,16.3,380.1,0.05
2024-02-04,E03,7.48,7.37,17.4,372.3,1.37
2024-02-04,E08,6.98,5.23,20.0,900.5,9.64
2024-02-06,E01,7.59,9.2,11.9,248.2,0.46
2024-02-06,E05,7.3,6.59,13.4,472.1,2.3
2024-02-07,E03,7.48,8.12,16.9,454.5,1.25
2024-02-07,E07,7.2,5.17,18.9,743.4,6.72
2024-02-07,E08,7.0,4.57,15.8,902.1,9.4
2024-02-07,E08,6.82,5.85,15.4,861.9,9.42
2024-02-08,E03,7.6,7.55,16.2,476.8,1.19
2024-02-10,E01,7.73,8.24,11.2,253.3,0.93
2024-02-10,E06,7.26,6.13,16.4,659.2,3.69
2024-02-11,E04,7.5,7.19,17.7,413.1,1.31
2024-02-11,E04,7.77,7.52,12.1,514.9,2.1
2024-02-12,E02,7.48,8.34,12.2,291.8,0.84
2024-02-13,E01,8.06,8.24,13.0,269.2,1.03
2024-02-13,E03,7.53,7.1,11.9,361.6,0.41
2024-02-14,E01,7.77,8.22,16.9,317.7,0.43
2024-02-15,E02,7.59,8.7,11.2,326.3,0.9
2024-02-15,E05,7.29,7.24,11.7,515.4,2.69
2024-02-15,E06,7.45,7.2,14.3,600.7,3.97
2024-02-16,E01,7.65,9.35,15.0,302.8,1.21
2024-02-16,E04,7.51,7.08,14.9,402.9,1.62
2024-02-16,E07,7.43,5.25,20.9,769.6,6.11
2024-02-17,E04,7.79,8.22,13.9,465.6,1.94
2024-02-17,E08,6.76,4.8,20.2,907.6,9.44
2024-02-18,E03,7.62,8.12,12.7,424.5,0.52
2024-02-18,E05,7.24,6.93,16.4,534.6,2.34
2024-02-18,E06,7.18,6.45,13.4,634.6,4.25
2024-02-19,E01,7.66,8.37,10.1,229.1,0.92
2024-02-19,E02,7.74,8.39,14.6,341.1,0.69
2024-02-19,E02,7.79,8.41,16.2,288.5,0.05
2024-02-19,E05,7.47,5.8,18.5,506.0,2.43
2024-02-19,E05,6.98,6.77,14.1,519.4,2.72
2024-02-19,E06,7.07,5.64,14.3,640.7,3.87
2024-02-19,E08,7.09,5.29,19.1,891.3,9.04
2024-02-20,E04,7.63,7.36,18.2,401.9,1.19
2024-02-21,E06,7.23,6.55,15.8,631.2,4.12
2024-02-22,E01,7.95,8.4,16.6,302.6,0.74
2024-02-22,E01,7.91,7.89,11.9,240.3,0.37
2024-02-22,E03,7.66,7.71,12.0,403.6,0.75
2024-02-22,E05,7.37,6.76,17.1,477.4,2.11
2024-02-22,E07,7.09,5.5,23.5,762.7,6.27
2024-02-23,E05,7.69,7.58,21.3,502.8,1.76
2024-02-25,E02,7.62,8.0,16.0,315.0,1.16
2024-02-26,E03,7.73,7.78,15.4,378.7,0.74
2024-02-26,E07,7.3,5.19,20.0,731.9,6.33
2024-02-27,E06,7.37,6.14,15.1,600.6,4.8
2024-02-28,E04,7.35,7.21,14.3,465.5,1.65
2024-02-28,E06,6.85,6.94,23.3,663.1,3.94
2024-02-29,E07,7.2,5.08,17.3,756.4,6.11
2024-03-01,E07,6.89,5.17,21.9,731.0,6.61
2024-03-02,E01,7.51,7.6,12.0,278.4,0.62
2024-03-02,E01,7.45,8.77,10.9,300.6,0.33
2024-03-02,E07,7.16,5.96,13.7,784.2,7.15
2024-03-02,E07,7.16,6.46,21.8,725.7,5.66
2024-03-03,E01,7.75,8.14,13.4,242.2,0.1
2024-03-03,E04,7.47,6.87,9.3,455.7,1.55
2024-03-03,E05,7.06,6.34,19.7,491.2,2.55
2024-03-03,E06,7.44,6.61,13.4,648.7,4.64
2024-03-04,E03,7.56,8.1,13.5,329.3,1.28
2024-03-04,E06,6.97,5.84,18.4,624.3,3.75
2024-03-04,E08,6.93,5.75,20.3,1007.1,8.67
2024-03-04,E08,6.87,5.18,15.1,950.8,9.03
2024-03-05,E02,7.95,8.61,8.2,322.6,0.4
2024-03-05,E05,7.4,7.55,21.7,525.5,2.71
2024-03-05,E07,7.07,6.14,14.4,780.3,5.96
2024-03-06,E01,8.16,8.69,15.5,309.6,0.44
2024-03-06,E02,7.56,7.56,16.7,324.5,1.08
2024-03-06,E05,7.52,6.94,20.8,465.6,2.57
2024-03-06,E06,7.15,6.17,14.4,674.5,4.34
2024-03-07,E02,7.78,8.08,5.8,392.6,0.98
2024-03-07,E04,7.26,7.05,9.1,401.7,2.36
2024-03-07,E08,7.1,4.86,17.4,867.2,8.65
2024-03-08,E03,7.41,7.03,7.9,355.5,1.21
2024-03-08,E04,7.49,7.53,13.9,447.5,1.41
2024-03-08,E05,7.44,7.0,20.1,497.4,2.45
2024-03-08,E08,6.87,5.41,13.4,956.9,9.01
2024-03-09,E05,7.52,6.92,15.7,487.8,2.73
2024-03-09,E06,6.98,7.08,17.1,619.0,3.87
2024-03-10,E01,7.67,8.89,14.9,307.1,1.33
2024-03-10,E01,7.79,8.24,8.1,240.9,0.86
2024-03-10,E02,7.85,8.11,14.6,348.4,0.52
2024-03-10,E06,7.15,6.91,16.0,640.7,4.0
2024-03-10,E08,7.13,5.22,22.4,916.6,9.58
2024-03-11,E04,7.54,6.75,18.7,415.6,1.55
2024-03-11,E04,7.15,7.5,14.9,413.5,1.69
2024-03-11,E06,7.25,6.71,18.1,562.6,4.76
2024-03-12,E02,7.79,8.52,17.6,367.7,1.0
2024-03-12,E04,7.65,7.96,16.3,436.9,1.41
2024-03-12,E04,7.71,6.57,17.1,496.4,1.47
2024-03-12,E07,7.35,6.31,19.2,782.5,5.69
2024-03-12,E08,7.2,6.0,15.3,878.7,8.54
2024-03-13,E01,7.81,9.01,9.7,259.9,1.6
2024-03-13,E07,7.46,5.61,14.8,771.5,5.17
2024-03-13,E07,7.02,5.69,17.0,718.7,6.3
2024-03-14,E05,7.28,7.31,17.1,501.7,1.94
2024-03-14,E06,7.36,6.01,14.7,595.4,4.97
2024-03-14,E07,7.41,5.65,14.7,728.9,6.17
2024-03-15,E02,7.06,8.82,13.5,276.0,1.17
2024-03-15,E03,7.7,7.25,9.5,380.4,0.67
2024-03-15,E03,7.58,9.01,13.9,425.3,0.52
2024-03-15,E03,7.96,7.56,17.1,363.3,0.97
2024-03-15,E03,7.38,8.78,16.3,407.2,1.66
2024-03-15,E05,7.8,6.26,14.3,467.3,1.86
2024-03-15,E05,7.23,6.96,13.3,480.2,2.38
2024-03-15,E08,7.29,5.9,15.8,884.1,9.47
2024-03-16,E01,7.74,7.38,15.9,257.1,0.53
2024-03-17,E05,7.28,7.19,19.9,503.7,2.65
2024-03-17,E06,7.48,5.95,12.6,657.5,4.06
2024-03-17,E08,7.09,4.73,22.1,898.9,10.14
2024-03-18,E06,7.27,7.28,15.5,673.0,4.05
2024-03-18,E08,6.75,5.15,13.8,883.1,9.0
2024-03-19,E04,7.32,7.01,13.1,421.0,1.48
2024-03-19,E05,7.41,7.55,15.8,516.9,3.06
2024-03-19,E06,6.95,6.6,20.7,625.7,3.55
2024-03-19,E07,7.16,5.87,15.9,726.2,6.25
2024-03-20,E04,7.68,7.68,13.5,422.6,1.61
2024-03-21,E03,7.94,7.04,17.9,303.8,1.08
2024-03-21,E04,7.43,6.76,16.6,433.8,1.64
2024-03-21,E05,7.2,6.15,15.2,456.1,1.98
2024-03-22,E03,7.63,7.95,5.8,350.0,0.7
2024-03-22,E03,7.37,8.31,14.5,343.0,1.18
2024-03-22,E05,7.7,6.24,17.5,503.3,2.43
2024-03-22,E06,7.3,6.45,15.1,585.3,3.83
2024-03-22,E08,6.84,6.12,21.7,852.8,8.77
2024-03-23,E04,7.71,6.82,10.9,453.3,1.47
2024-03-23,E06,7.42,5.65,19.5,650.5,3.9
2024-03-23,E07,7.29,6.41,17.8,751.1,5.84
2024-03-25,E01,7.82,9.44,9.1,291.6,0.26
2024-03-25,E07,7.07,5.4,16.6,761.5,6.01
2024-03-26,E06,7.23,5.58,15.6,578.1,4.19
2024-03-26,E07,7.07,4.95,17.8,709.9,6.35
2024-03-27,E03,7.68,7.67,16.1,311.7,1.23
2024-03-27,E04,7.51,7.08,14.7,419.5,1.8
2024-03-27,E04,7.32,6.85,18.6,450.7,1.91
2024-03-28,E04,7.43,7.07,17.9,411.8,1.9
2024-03-28,E05,7.45,6.31,9.4,521.9,3.3
2024-03-28,E07,7.22,5.76,20.9,792.3,5.91
2024-03-28,E07,7.03,5.73,19.0,727.8,6.16
2024-03-29,E02,7.81,7.99,11.8,346.0,0.43
2024-03-29,E05,7.08,7.44,13.2,532.3,3.01
2024-03-29,E06,7.0,6.25,12.6,624.4,3.64
2024-03-29,E08,6.71,5.34,20.9,855.4,9.47
2024-03-30,E01,7.93,8.43,12.5,251.8,0.29
2024-03-30,E05,7.31,6.82,10.3,459.6,2.08
2024-03-30,E07,7.24,5.64,22.6,719.1,5.29
2024-03-30,E08,7.01,4.74,16.9,924.9,9.24
2024-03-31,E01,7.69,8.6,14.4,204.0,0.57
2024-03-31,E01,7.68,7.76,14.0,316.5,0.38
2024-03-31,E06,7.22,5.97,17.6,575.1,4.47
2024-04-01,E04,7.49,6.79,10.4,519.0,1.15
2024-04-02,E01,7.75,8.14,1.7,304.8,0.36
2024-04-02,E01,7.92,9.73,6.2,316.8,0.39
2024-04-02,E05,7.26,5.75,12.1,554.9,2.11
2024-04-02,E08,7.26,5.0,17.8,959.6,7.76
2024-04-03,E02,7.97,7.83,5.9,347.0,0.64
2024-04-03,E02,7.78,9.02,6.3,358.1,0.37
2024-04-03,E04,7.54,6.83,12.9,503.4,1.97
2024-04-03,E06,7.45,5.85,12.1,721.5,3.24
2024-04-03,E06,7.24,7.03,12.6,758.7,3.61
2024-04-03,E07,7.41,6.05,9.6,739.7,5.31
2024-04-03,E07,6.89,6.15,15.5,755.8,5.16
2024-04-03,E08,6.72,5.94,12.4,923.9,8.04
2024-04-04,E02,7.84,7.45,7.6,343.5,0.05
2024-04-05,E03,7.66,7.65,9.6,393.5,0.82
2024-04-05,E04,7.62,6.46,8.3,523.8,0.93
2024-04-05,E07,7.32,6.0,9.8,821.8,5.0
2024-04-06,E02,7.59,8.5,4.5,328.9,1.25
2024-04-06,E05,7.24,7.68,8.6,502.7,2.09
2024-04-06,E08,7.02,5.25,7.3,918.8,7.92
2024-04-07,E04,7.5,8.04,6.0,466.4,1.78
2024-04-08,E02,7.63,8.71,6.1,328.3,1.08
2024-04-08,E04,7.47,7.3,14.0,497.1,1.93
2024-04-08,E07,7.11,4.7,9.2,744.0,5.48
2024-04-09,E02,7.79,9.23,6.3,346.2,0.73
2024-04-09,E03,7.73,8.83,5.9,371.1,1.01
2024-04-09,E03,7.68,8.64,5.1,390.6,0.98
2024-04-09,E06,7.27,6.97,5.7,752.3,3.86
2024-04-10,E01,7.47,9.21,7.3,380.6,0.17
2024-04-10,E04,7.53,7.91,6.7,534.8,2.2
2024-04-12,E01,7.83,9.47,10.5,275.4,0.68
2024-04-12,E06,7.31,6.41,12.4,727.5,3.26
2024-04-13,E01,7.81,9.07,7.9,290.4,1.19
2024-04-13,E03,8.04,8.97,6.7,295.1,0.86
2024-04-13,E05,7.69,6.9,10.2,491.1,2.53
2024-04-14,E04,7.42,8.46,6.3,527.7,1.37
2024-04-14,E07,6.97,6.44,13.0,834.8,5.45
2024-04-14,E08,7.02,5.7,13.7,894.2,8.57
2024-04-15,E02,7.69,8.72,8.6,401.9,0.58
2024-04-15,E07,7.18,6.61,11.8,794.7,5.51
2024-04-16,E02,7.44,8.8,11.5,328.9,1.25
2024-04-16,E02,7.78,7.85,11.9,372.5,0.15
2024-04-16,E06,7.35,5.79,10.1,680.2,3.77
2024-04-17,E01,7.77,9.11,7.3,325.6,0.05
2024-04-17,E03,7.59,7.41,7.4,443.1,1.2
2024-04-17,E07,7.28,5.24,14.0,770.6,5.5
2024-04-18,E01,7.92,8.78,6.5,290.6,0.53
2024-04-18,E06,7.2,5.8,14.8,670.4,3.07
2024-04-18,E07,6.68,5.81,8.5,732.9,5.01
2024-04-19,E03,7.64,7.97,6.3,452.4,0.19
2024-04-19,E05,7.36,7.82,10.1,547.7,2.06
2024-04-20,E01,7.73,10.02,3.3,282.3,0.05
2024-04-20,E01,7.95,9.09,10.7,281.9,0.05
2024-04-20,E06,7.44,7.46,8.6,691.7,2.71
2024-04-20,E08,7.29,5.2,14.9,972.5,8.56
2024-04-21,E01,8.05,8.72,2.1,280.2,0.57
2024-04-22,E04,7.39,7.66,12.9,481.0,1.82
2024-04-22,E04,7.0,7.54,12.9,525.6,1.46
2024-04-22,E04,7.06,7.71,10.7,488.2,1.56
2024-04-22,E05,7.54,6.07,10.1,579.5,2.74
2024-04-22,E07,7.26,4.95,20.4,759.5,5.66
2024-04-23,E05,7.51,7.43,6.2,623.9,2.01
2024-04-23,E06,7.27,6.48,18.2,687.4,4.11
2024-04-23,E07,7.19,6.07,16.4,780.6,5.24
2024-04-24,E01,7.88,8.06,10.9,357.3,0.21
2024-04-24,E03,7.57,8.04,8.9,415.8,1.4
2024-04-24,E04,7.7,7.45,4.3,480.4,1.75
2024-04-24,E07,7.13,6.2,14.9,731.5,5.23
2024-04-24,E08,7.2,5.74,15.1,900.8,8.01
2024-04-25,E05,7.23,6.07,11.8,645.8,1.59
2024-04-25,E08,7.14,4.95,10.6,910.7,7.76
2024-04-26,E02,7.63,9.38,11.0,353.1,0.71
2024-04-26,E06,7.32,6.22,6.8,736.7,2.95
2024-04-26,E06,7.45,6.41,7.5,693.2,3.19
2024-04-27,E02,7.66,8.09,9.6,376.9,0.34
2024-04-27,E06,7.17,6.68,14.8,657.9,3.08
2024-04-28,E02,7.57,9.04,4.7,379.7,0.1
2024-04-28,E05,7.39,6.84,9.8,606.8,2.3
2024-04-29,E03,7.77,7.93,11.0,468.8,1.15
2024-04-29,E06,7.7,6.54,14.4,621.6,3.43
2024-04-30,E01,7.61,9.33,6.0,357.2,0.62
2024-04-30,E03,7.61,7.78,6.3,387.5,1.0
2024-04-30,E07,7.25,6.92,12.4,783.9,5.47
2024-05-01,E02,7.67,8.75,6.2,378.1,0.4
2024-05-01,E03,7.77,7.35,6.8,453.4,1.25
2024-05-01,E05,7.43,6.53,12.4,571.8,1.92
2024-05-02,E06,7.13,5.66,11.0,691.4,3.0
2024-05-03,E02,7.71,8.67,9.8,410.4,1.13
2024-05-03,E03,7.68,8.01,4.3,437.6,0.8
2024-05-03,E04,7.52,7.66,9.7,542.3,1.11
2024-05-03,E04,7.29,7.43,8.2,471.7,1.69
2024-05-03,E06,7.05,5.87,10.6,644.0,3.12
2024-05-04,E02,7.99,8.83,6.7,332.5,1.15
2024-05-04,E02,7.56,8.55,7.9,373.6,1.89
2024-05-05,E03,7.46,7.89,8.3,352.5,0.94
2024-05-05,E05,7.6,7.69,9.9,599.9,1.84
2024-05-05,E05,7.43,6.35,8.5,590.3,2.19
2024-05-06,E01,7.92,9.37,8.2,369.0,0.42
2024-05-06,E01,7.71,9.32,2.0,303.0,0.26
2024-05-06,E08,7.18,6.27,10.2,998.7,7.84
2024-05-07,E02,7.51,8.92,11.2,396.1,0.67
2024-05-07,E05,7.67,6.72,7.2,586.5,2.8
2024-05-07,E06,7.18,6.64,12.0,647.2,3.61
2024-05-07,E07,7.1,7.13,9.6,750.7,5.51
2024-05-09,E01,7.74,8.66,8.7,385.9,0.77
2024-05-09,E01,7.89,9.05,10.9,424.7,0.67
2024-05-09,E04,7.6,6.95,10.6,496.8,1.58
2024-05-09,E05,7.22,6.79,9.9,529.9,2.0
2024-05-09,E05,7.39,6.99,5.3,508.6,2.62
2024-05-10,E02,7.71,7.83,7.0,331.8,0.82
2024-05-10,E03,7.6,8.88,6.0,410.5,0.64
2024-05-10,E04,7.71,7.95,12.8,469.3,1.71
2024-05-11,E01,7.77,8.58,2.1,324.3,0.25
2024-05-11,E06,7.42,7.26,9.7,687.8,3.72
2024-05-12,E02,7.7,7.5,5.6,293.3,0.87
2024-05-12,E04,7.47,8.16,8.7,524.9,1.45
2024-05-12,E06,7.26,6.43,11.4,638.9,3.85
2024-05-13,E01,7.84,8.68,1.8,346.0,0.17
2024-05-14,E02,7.56,8.3,9.7,280.4,0.74
2024-05-14,E04,7.28,7.58,6.5,508.0,1.41
2024-05-15,E02,7.86,8.03,10.1,349.3,1.19
2024-05-15,E04,7.49,7.99,6.2,489.0,1.34
2024-05-15,E06,7.21,6.37,5.8,674.0,3.76
2024-05-15,E07,7.01,6.4,17.4,802.9,5.94
2024-05-16,E02,7.73,8.34,11.6,330.8,0.62
2024-05-16,E03,7.59,8.69,5.9,410.1,0.95
2024-05-16,E04,7.61,7.1,13.4,475.0,1.26
2024-05-16,E08,6.65,5.36,15.8,965.9,7.19
2024-05-17,E01,7.54,8.87,6.6,306.3,0.73
2024-05-17,E02,7.94,8.12,8.0,413.9,1.09
2024-05-17,E06,7.43,6.98,8.0,696.8,2.41
2024-05-17,E06,7.12,6.26,13.8,641.6,3.66
2024-05-18,E02,7.96,8.87,7.1,362.9,0.65
2024-05-18,E07,7.41,5.4,4.7,811.8,5.38
2024-05-18,E08,7.38,4.8,13.4,989.1,8.09
2024-05-19,E04,7.58,7.49,10.8,517.3,1.63
2024-05-19,E06,7.61,6.3,11.5,692.6,2.93
2024-05-19,E07,7.13,6.0,17.0,763.3,6.5
2024-05-20,E06,7.22,6.94,7.2,571.0,3.18
2024-05-21,E02,7.75,8.81,4.4,335.0,0.55
2024-05-21,E05,7.26,6.71,11.9,606.8,1.94
2024-05-21,E08,7.33,5.22,14.1,939.5,7.77
2024-05-22,E04,7.57,7.43,8.7,500.7,0.93
2024-05-23,E01,7.57,9.09,7.0,302.7,0.56
2024-05-24,E02,7.64,9.17,6.9,287.7,0.46
2024-05-24,E03,7.65,7.77,12.3,423.1,1.41
2024-05-24,E06,7.2,6.97,9.0,710.4,3.57
2024-05-24,E07,7.28,6.52,11.6,710.1,5.6
2024-05-25,E01,7.95,8.94,5.9,321.5,0.14
2024-05-26,E01,7.69,8.99,10.7,257.0,0.61
2024-05-26,E04,7.49,7.37,10.9,417.9,1.05
2024-05-26,E08,7.15,5.48,18.1,960.1,7.97
2024-05-26,E08,6.99,6.23,11.7,925.6,7.97
2024-05-27,E01,7.72,8.06,5.3,288.5,0.05
2024-05-27,E05,7.6,7.16,9.9,595.0,1.63
2024-05-28,E03,7.47,7.28,5.4,491.6,1.48
2024-05-28,E03,7.57,8.26,6.0,425.3,0.56
2024-05-28,E04,7.3,8.05,10.9,551.3,0.62
2024-05-28,E05,7.37,7.39,5.9,533.3,2.02
2024-05-28,E06,7.54,6.76,10.7,723.6,3.54
2024-05-29,E02,7.51,9.21,8.0,335.1,0.14
2024-05-29,E04,7.59,8.64,6.1,482.7,1.35
2024-05-29,E04,7.4,7.59,13.8,560.2,2.22
2024-05-29,E04,7.77,8.28,11.9,457.3,1.96
2024-05-29,E05,7.53,7.34,8.9,558.9,2.22
2024-05-30,E07,7.34,6.34,13.2,768.1,5.8
2024-05-30,E07,7.42,5.86,11.6,774.3,5.11
2024-05-30,E08,7.26,4.74,11.8,884.3,8.11
2024-05-31,E02,7.64,8.43,8.2,314.7,0.2
2024-05-31,E03,7.91,7.52,10.3,411.7,0.05
2024-05-31,E04,7.45,6.98,12.5,451.0,1.17
2024-06-01,E06,7.1,7.09,12.5,663.0,2.98
2024-06-01,E07,7.16,5.7,8.6,795.4,5.41
2024-06-02,E01,7.92,7.63,0.5,370.1,0.99
2024-06-02,E02,7.44,8.11,11.3,360.9,0.75
2024-06-02,E04,7.19,8.35,11.8,496.6,2.13
2024-06-02,E06,7.48,6.22,11.7,667.2,4.2
2024-06-02,E06,7.29,6.09,14.3,646.8,2.91
2024-06-03,E02,7.78,9.15,6.4,309.8,0.95
2024-06-03,E03,7.93,8.9,8.2,473.7,1.49
2024-06-03,E04,7.51,8.34,9.3,567.3,0.88
